file_name,IR_ID,X,Y,Z,Distance
7976-110124-0010,241,-1.75,0.75,1.0,2.1505813167606567
7976-110124-0011,121,-1.5,0.0,0.6,1.6155494421403511
7976-110124-0012,197,-1.5,0.25,-0.3,1.55
7976-110124-0013,104,0.5,1.5,0.3,1.6093476939431082
7976-110124-0014,227,-0.25,1.0,0.3,1.0735455276791945
7976-110124-0015,193,-2.0,-0.5,-0.3,2.083266665599966
7976-110124-0016,201,0.0,1.25,-0.3,1.285496013218244
7976-110124-0017,66,0.5,-1.5,-0.3,1.6093476939431082
7976-110124-0018,101,-1.0,1.5,0.3,1.8275666882497066
7976-110124-0019,78,-0.5,1.5,0.0,1.5811388300841898
7976-110124-0020,197,-1.5,0.25,-0.3,1.55
7976-110124-0021,73,-1.5,0.0,0.0,1.5
7976-110124-0022,174,1.0,1.25,-1.0,1.8874586088176875
7976-110124-0023,56,0.5,1.5,-0.3,1.6093476939431082
7976-110124-0024,159,1.5,-1.0,1.0,2.0615528128088303
7976-110124-0025,51,-1.5,1.0,-0.3,1.8275666882497066
7976-110523-0001,13,1.5,0.0,-1.0,1.8027756377319946
7976-110523-0002,59,1.5,1.0,-0.3,1.8275666882497066
7976-110523-0003,149,-1.0,1.5,1.0,2.0615528128088303
7976-110523-0004,242,-1.75,1.0,1.0,2.25
7976-110523-0005,114,0.5,-1.5,0.3,1.6093476939431082
7976-110523-0006,242,-1.75,1.0,1.0,2.25
7976-110523-0007,55,0.0,1.5,-0.3,1.5297058540778354
7976-110523-0008,53,-1.0,1.5,-0.3,1.8275666882497066
7976-110523-0009,40,1.5,-1.5,-0.6,2.2045407685048604
7976-110523-0010,142,-1.5,-1.5,0.6,2.2045407685048604
7976-110523-0011,168,-1.5,-0.5,1.0,1.8708286933869707
7976-110523-0013,59,1.5,1.0,-0.3,1.8275666882497066
7976-110523-0014,197,-1.5,0.25,-0.3,1.55
7976-110523-0015,179,-2.0,1.0,-1.0,2.449489742783178
7976-110523-0016,178,-2.0,0.5,-1.0,2.29128784747792
7976-110523-0018,212,1.75,0.0,0.0,1.75
7976-110523-0019,172,1.25,-1.5,-1.0,2.1937410968480306
7976-110523-0020,137,1.0,-1.5,0.6,1.9
7976-110523-0021,109,1.5,0.0,0.3,1.5297058540778354
8297-275154-0000,234,-0.5,1.25,0.6,1.4739402972983675
8297-275154-0001,251,-1.25,-1.25,1.0,2.03100960115899
8297-275154-0002,5,-1.0,1.5,-1.0,2.0615528128088303
8297-275154-0003,230,-1.5,-0.25,0.6,1.6347782724271815
8297-275154-0004,49,-1.5,0.0,-0.3,1.5297058540778354
8297-275154-0005,166,-1.5,-1.5,1.0,2.345207879911715
8297-275154-0007,1,-1.5,0.0,-1.0,1.8027756377319946
8297-275154-0008,232,-1.0,1.25,0.6,1.7095320997278758
8297-275154-0009,120,-1.5,-0.5,0.3,1.6093476939431082
8297-275154-0010,179,-2.0,1.0,-1.0,2.449489742783178
8297-275154-0011,161,1.0,-1.5,1.0,2.0615528128088303
8297-275154-0012,87,1.5,-1.0,0.0,1.8027756377319946
8297-275154-0013,123,-1.5,1.0,0.6,1.9
8297-275154-0015,250,0.5,-1.0,1.0,1.5
8297-275154-0016,150,-0.5,1.5,1.0,1.8708286933869707
8297-275154-0017,195,-1.0,-0.75,-0.3,1.285496013218244
8297-275154-0018,27,-1.5,1.0,-0.6,1.9
8297-275154-0019,166,-1.5,-1.5,1.0,2.345207879911715
8297-275154-0020,184,-1.75,-1.0,-0.6,2.102974084481309
8297-275154-0021,170,-0.75,-1.25,-1.0,1.7677669529663689
8297-275154-0022,41,1.0,-1.5,-0.6,1.9
8297-275154-0023,50,-1.5,0.5,-0.3,1.6093476939431082
8297-275154-0024,221,-0.5,-0.75,0.3,0.95
8297-275154-0025,63,1.5,-1.0,-0.3,1.8275666882497066
8297-275154-0026,20,-0.5,-1.5,-1.0,1.8708286933869707
8297-275154-0027,65,1.0,-1.5,-0.3,1.8275666882497066
8297-275155-0000,206,-2.0,0.75,0.0,2.1360009363293826
8297-275155-0001,217,-1.75,0.5,0.3,1.8445866745696717
8297-275155-0002,95,-1.5,-1.0,0.0,1.8027756377319946
8297-275155-0003,126,-0.5,1.5,0.6,1.6911534525287764
8297-275155-0004,63,1.5,-1.0,-0.3,1.8275666882497066
8297-275155-0005,92,-0.5,-1.5,0.0,1.5811388300841898
8297-275155-0006,71,-1.5,-1.0,-0.3,1.8275666882497066
8297-275155-0007,141,-1.0,-1.5,0.6,1.9
8297-275155-0008,218,-1.5,0.25,0.3,1.55
8297-275155-0009,207,-0.75,1.0,0.0,1.25
8297-275155-0010,115,0.0,-1.5,0.3,1.5297058540778354
8297-275155-0011,241,-1.75,0.75,1.0,2.1505813167606567
8297-275155-0012,96,-1.5,-0.5,0.0,1.5811388300841898
8297-275155-0013,30,-0.5,1.5,-0.6,1.6911534525287764
8297-275155-0014,173,1.75,-0.25,-1.0,2.03100960115899
8297-275155-0015,197,-1.5,0.25,-0.3,1.55
8297-275155-0016,98,-1.5,0.5,0.3,1.6093476939431082
8297-275155-0017,53,-1.0,1.5,-0.3,1.8275666882497066
8297-275155-0018,45,-1.0,-1.5,-0.6,1.9
8297-275155-0019,207,-0.75,1.0,0.0,1.25
8297-275155-0020,1,-1.5,0.0,-1.0,1.8027756377319946
8297-275155-0021,94,-1.5,-1.5,0.0,2.1213203435596424
8297-275155-0022,203,1.5,-0.25,-0.3,1.55
8297-275155-0023,160,1.5,-1.5,1.0,2.345207879911715
8297-275155-0024,174,1.0,1.25,-1.0,1.8874586088176875
8297-275155-0025,70,-1.5,-1.5,-0.3,2.142428528562855
8297-275155-0026,225,1.0,-0.5,0.3,1.1575836902790226
8297-275155-0027,23,-1.5,-1.0,-1.0,2.0615528128088303
8297-275155-0028,188,-1.25,0.75,-0.6,1.5763882770434445
8297-275155-0029,101,-1.0,1.5,0.3,1.8275666882497066
8297-275155-0030,41,1.0,-1.5,-0.6,1.9
8297-275155-0031,167,-1.5,-1.0,1.0,2.0615528128088303
8297-275155-0032,44,-0.5,-1.5,-0.6,1.6911534525287764
8297-275156-0000,65,1.0,-1.5,-0.3,1.8275666882497066
8297-275156-0001,202,1.0,0.5,-0.3,1.1575836902790226
8297-275156-0002,202,1.0,0.5,-0.3,1.1575836902790226
8297-275156-0003,1,-1.5,0.0,-1.0,1.8027756377319946
8297-275156-0004,190,0.75,-0.25,-0.6,0.9924716620639604
8297-275156-0006,81,1.0,1.5,0.0,1.8027756377319946
8297-275156-0007,164,-0.5,-1.5,1.0,1.8708286933869707
8297-275156-0008,185,-2.0,-0.25,-0.6,2.102974084481309
8297-275156-0009,177,-1.25,0.25,-1.0,1.620185174601965
8297-275156-0011,188,-1.25,0.75,-0.6,1.5763882770434445
8297-275156-0012,162,0.5,-1.5,1.0,1.8708286933869707
84-121123-0000,224,0.0,-0.75,0.3,0.8077747210701756
84-121123-0001,166,-1.5,-1.5,1.0,2.345207879911715
84-121123-0003,126,-0.5,1.5,0.6,1.6911534525287764
84-121123-0004,1,-1.5,0.0,-1.0,1.8027756377319946
84-121123-0006,116,-0.5,-1.5,0.3,1.6093476939431082
84-121123-0007,177,-1.25,0.25,-1.0,1.620185174601965
84-121123-0008,223,-0.5,-1.0,0.3,1.1575836902790226
84-121123-0009,198,-2.0,0.5,-0.3,2.083266665599966
84-121123-0010,103,0.0,1.5,0.3,1.5297058540778354
84-121123-0011,242,-1.75,1.0,1.0,2.25
84-121123-0012,159,1.5,-1.0,1.0,2.0615528128088303
84-121123-0013,130,1.5,1.5,0.6,2.2045407685048604
84-121123-0014,134,1.5,-0.5,0.6,1.6911534525287764
84-121123-0015,44,-0.5,-1.5,-0.6,1.6911534525287764
84-121123-0016,18,0.5,-1.5,-1.0,1.8708286933869707
84-121123-0017,63,1.5,-1.0,-0.3,1.8275666882497066
84-121123-0018,30,-0.5,1.5,-0.6,1.6911534525287764
84-121123-0019,100,-1.5,1.5,0.3,2.142428528562855
84-121123-0020,165,-1.0,-1.5,1.0,2.0615528128088303
84-121123-0021,171,0.5,-1.25,-1.0,1.6770509831248424
84-121123-0022,153,1.0,1.5,1.0,2.0615528128088303
84-121123-0023,5,-1.0,1.5,-1.0,2.0615528128088303
84-121123-0024,245,1.0,0.75,1.0,1.6007810593582121
84-121123-0025,48,-1.5,-0.5,-0.6,1.6911534525287764
84-121123-0027,207,-0.75,1.0,0.0,1.25
84-121123-0028,9,1.0,1.5,-1.0,2.0615528128088303
84-121550-0000,94,-1.5,-1.5,0.0,2.1213203435596424
84-121550-0001,109,1.5,0.0,0.3,1.5297058540778354
84-121550-0002,189,0.25,0.75,-0.6,0.9924716620639604
84-121550-0003,233,-0.75,1.25,0.6,1.5763882770434445
84-121550-0004,232,-1.0,1.25,0.6,1.7095320997278758
84-121550-0005,86,1.5,-0.5,0.0,1.5811388300841898
84-121550-0006,176,-0.5,0.75,-1.0,1.346291201783626
84-121550-0007,13,1.5,0.0,-1.0,1.8027756377319946
84-121550-0008,59,1.5,1.0,-0.3,1.8275666882497066
84-121550-0009,158,1.5,-0.5,1.0,1.8708286933869707
84-121550-0010,205,-2.0,0.0,0.0,2.0
84-121550-0011,250,0.5,-1.0,1.0,1.5
84-121550-0012,129,1.0,1.5,0.6,1.9
84-121550-0014,246,1.5,0.75,1.0,1.9525624189766635
84-121550-0015,53,-1.0,1.5,-0.3,1.8275666882497066
84-121550-0016,12,1.5,0.5,-1.0,1.8708286933869707
84-121550-0017,238,1.5,-0.75,0.6,1.7811513130556875
84-121550-0018,171,0.5,-1.25,-1.0,1.6770509831248424
84-121550-0019,118,-1.5,-1.5,0.3,2.142428528562855
84-121550-0020,26,-1.5,0.5,-0.6,1.6911534525287764
84-121550-0021,190,0.75,-0.25,-0.6,0.9924716620639604
84-121550-0022,112,1.5,-1.5,0.3,2.142428528562855
84-121550-0023,173,1.75,-0.25,-1.0,2.03100960115899
84-121550-0024,99,-1.5,1.0,0.3,1.8275666882497066
84-121550-0025,232,-1.0,1.25,0.6,1.7095320997278758
84-121550-0026,221,-0.5,-0.75,0.3,0.95
84-121550-0027,132,1.5,0.5,0.6,1.6911534525287764
84-121550-0028,206,-2.0,0.75,0.0,2.1360009363293826
84-121550-0029,57,1.0,1.5,-0.3,1.8275666882497066
84-121550-0030,42,0.5,-1.5,-0.6,1.6911534525287764
84-121550-0031,82,1.5,1.5,0.0,2.1213203435596424
84-121550-0032,235,0.75,0.75,0.6,1.218605760695394
84-121550-0033,220,-0.75,-0.5,0.3,0.95
84-121550-0034,44,-0.5,-1.5,-0.6,1.6911534525287764
84-121550-0035,103,0.0,1.5,0.3,1.5297058540778354
8842-302196-0001,114,0.5,-1.5,0.3,1.6093476939431082
8842-302196-0002,1,-1.5,0.0,-1.0,1.8027756377319946
8842-302196-0003,174,1.0,1.25,-1.0,1.8874586088176875
8842-302196-0004,58,1.5,1.5,-0.3,2.142428528562855
8842-302196-0006,9,1.0,1.5,-1.0,2.0615528128088303
8842-302196-0007,9,1.0,1.5,-1.0,2.0615528128088303
8842-302196-0008,169,-2.0,-1.0,-1.0,2.449489742783178
8842-302196-0009,68,-0.5,-1.5,-0.3,1.6093476939431082
8842-302196-0010,20,-0.5,-1.5,-1.0,1.8708286933869707
8842-302196-0011,144,-1.5,-0.5,0.6,1.6911534525287764
8842-302196-0012,241,-1.75,0.75,1.0,2.1505813167606567
8842-302201-0000,58,1.5,1.5,-0.3,2.142428528562855
8842-302201-0001,87,1.5,-1.0,0.0,1.8027756377319946
8842-302201-0002,201,0.0,1.25,-0.3,1.285496013218244
8842-302201-0003,117,-1.0,-1.5,0.3,1.8275666882497066
8842-302201-0004,225,1.0,-0.5,0.3,1.1575836902790226
8842-302201-0005,58,1.5,1.5,-0.3,2.142428528562855
8842-302201-0006,36,1.5,0.5,-0.6,1.6911534525287764
8842-302201-0007,203,1.5,-0.25,-0.3,1.55
8842-302201-0008,122,-1.5,0.5,0.6,1.6911534525287764
8842-302201-0009,82,1.5,1.5,0.0,2.1213203435596424
8842-302201-0010,186,-1.75,1.25,-0.6,2.2327113561766105
8842-302201-0011,180,-1.25,1.25,-1.0,2.03100960115899
8842-302201-0012,52,-1.5,1.5,-0.3,2.142428528562855
8842-302201-0013,130,1.5,1.5,0.6,2.2045407685048604
8842-302201-0015,245,1.0,0.75,1.0,1.6007810593582121
8842-302203-0000,3,-1.5,1.0,-1.0,2.0615528128088303
8842-302203-0001,75,-1.5,1.0,0.0,1.8027756377319946
8842-302203-0003,217,-1.75,0.5,0.3,1.8445866745696717
8842-302203-0005,89,1.0,-1.5,0.0,1.8027756377319946
8842-302203-0006,155,1.5,1.0,1.0,2.0615528128088303
8842-302203-0007,165,-1.0,-1.5,1.0,2.0615528128088303
8842-302203-0008,39,1.5,-1.0,-0.6,1.9
8842-302203-0011,224,0.0,-0.75,0.3,0.8077747210701756
8842-304647-0000,52,-1.5,1.5,-0.3,2.142428528562855
8842-304647-0001,1,-1.5,0.0,-1.0,1.8027756377319946
8842-304647-0003,243,-1.5,1.25,1.0,2.1937410968480306
8842-304647-0004,83,1.5,1.0,0.0,1.8027756377319946
8842-304647-0005,26,-1.5,0.5,-0.6,1.6911534525287764
8842-304647-0007,244,0.75,0.5,1.0,1.346291201783626
8842-304647-0008,240,0.75,-1.5,0.6,1.7811513130556875
8842-304647-0009,3,-1.5,1.0,-1.0,2.0615528128088303
8842-304647-0011,231,-0.75,1.0,0.6,1.3865424623862046
8842-304647-0012,95,-1.5,-1.0,0.0,1.8027756377319946
8842-304647-0013,180,-1.25,1.25,-1.0,2.03100960115899
